TIPO_ARCHIVO|ARCHIVO|TIPO_DE_TABLA|ESQUEMA|TABLA|index
Bteq|ex_cmp_codigocmp_sq.sql|INPUT|BD_ARMVIEWS|DT_GR_COM_REG_SUC|
Bteq|ex_cmp_codigocmp_sq.sql|INPUT|BD_EDW_TEMP|ESTRATEGIA|
Bteq|ex_cmp_codigocmp_sq.sql|INPUT|BD_ARMVIEWS|FT_CLIENTE|
Bteq|ex_cmp_codigocmp_sq.sql|INPUT|BD_EDW_TEMP|HIP_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql|INPUT|BD_EDW_TEMP|MPR_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql|INPUT|BD_EDW_TEMP|NOMINAS_INBOUND|
Bteq|ex_cmp_codigocmp_sq.sql|INPUT|BD_EDW_TEMP|ONB_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql|INPUT|BD_ARMVIEWS|RMA_CAT_SCAT_A|
Bteq|ex_cmp_codigocmp_sq.sql|INPUT|BD_ARMVIEWS|RMU_CAT_SCAT_SGU_A|
Bteq|ex_cmp_codigocmp_sq.sql|INPUT|BD_ARMCORE|RT_OUTPUT_RUN_CONFIG_HISTORY|
Bteq|ex_cmp_codigocmp_sq.sql|INPUT|BD_EDW_TEMP|TCR_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql|INPUT|BD_EDW_TEMP|TMP_DET_CLI|
Bteq|ex_cmp_codigocmp_sq.sql|OUTPUT|BD_EDM_DMSEGTO_TB|CMP_CODIGOCMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|ACP_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|AUT_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|CAMPAIGN_PARTY_CH_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|CAMPAIGN_PARTY_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|CAMP_CAT_SUBCAT|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|CAMP_ERROR|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|CAMP_QUIT|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|CAMP_QUIT_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|CMP_CODIGOCMP_TEMP_EVR|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|CMP_CODIGOCMP_TEMP_MAIL|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|CMP_CODIGOCMP_TEMP_TLM|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|CMP_CODIGOCMP_TEMP_WEB|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|CMP_ID_SC|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|CMP_ID_SC_SD|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|CODIGOCMP_COMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|CODIGOCMP_COMP_MUL|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|CODIGOCMP_EST_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|CONSUMO_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|ESTRATEGIA|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|ESTRATEGIC_CD_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|HIP_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|MPR_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|NOMINAS_INBOUND|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|ONB_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|TCR_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|PROCESO|BD_EDW_TEMP|TMP_DET_CLI|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|ACP_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|AUT_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_VW|BCI_CAMPAIGN_CHANNEL_FAMILY|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_VW|BCI_CAMPAIGN_PARTY_CHANNEL|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_VW|BCI_CAMPAIGN_RUN|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|SYS_CALENDAR|CALENDAR|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_VW|CAMPAIGN|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_VW|CAMPAIGN_CHANNEL|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_VW|CAMPAIGN_COLLECTION|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_VW|CAMPAIGN_PARTY|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|CAMPAIGN_PARTY_CH_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|CAMPAIGN_PARTY_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|CAMP_CAT_SUBCAT|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|CAMP_QUIT|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|CAMP_QUIT_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDM_DMSEGTO_TB|CMP_CAMPANAS|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDM_DMSEGTO_TB|CMP_CODIGOCMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|CMP_CODIGOCMP_TEMP_EVR|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|CMP_CODIGOCMP_TEMP_MAIL|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|CMP_CODIGOCMP_TEMP_TLM|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|CMP_CODIGOCMP_TEMP_WEB|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|CMP_ID_SC|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|CMP_ID_SC_SD|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|CODIGOCMP_COMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|CODIGOCMP_COMP_MUL|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|CODIGOCMP_EST_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|CONSUMO_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_ARMVIEWS|DT_BANCA|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_ARMVIEWS|DT_BANCO|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_ARMVIEWS|DT_EJECUTIVO|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_ARMVIEWS|DT_GR_COM_REG_SUC|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|ESTRATEGIA|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_ARMVIEWS|FT_CLIENTE|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|HIP_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|MPR_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|NOMINAS_INBOUND|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|ONB_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_ARMVIEWS|RMA_CAT_SCAT_A|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_ARMVIEWS|RMU_CAT_SCAT_SGU_A|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_ARMCORE|RT_OUTPUT_RUN_CONFIG_HISTORY|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|TCR_TEMP|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|INPUT|BD_EDW_TEMP|TMP_DET_CLI|
Bteq|ex_cmp_codigocmp_sq.sql1161226.sql|OUTPUT|BD_EDM_DMSEGTO_TB|CMP_CODIGOCMP|
Bteq|ex_cmp_nominas_con_sq.sql|PROCESO|BD_EDW_TEMP|CMP_NOMINAS_CON_COMP|
Bteq|ex_cmp_nominas_con_sq.sql|PROCESO|BD_EDW_TEMP|CMP_NOMINAS_CON_TEMP|
Bteq|ex_cmp_nominas_con_sq.sql|PROCESO|BD_EDW_TEMP|EDW_OFERTA_CLIENTE_CON|
Bteq|ex_cmp_nominas_con_sq.sql|INPUT|BD_EDW_VW|AMOUNT_FEATURE|
Bteq|ex_cmp_nominas_con_sq.sql|INPUT|BD_EDW_VW|BCI_CAMPAIGN_MASTER_HISTORY|
Bteq|ex_cmp_nominas_con_sq.sql|INPUT|BD_EDW_VW|BCI_CAMPAIGN_PARTY_CHANNEL|
Bteq|ex_cmp_nominas_con_sq.sql|INPUT|BD_EDW_VW|CAMPAIGN|
Bteq|ex_cmp_nominas_con_sq.sql|INPUT|BD_EDW_VW|CAMPAIGN_COLLECTION|
Bteq|ex_cmp_nominas_con_sq.sql|INPUT|BD_EDW_VW|CAMPAIGN_PARTY|
Bteq|ex_cmp_nominas_con_sq.sql|INPUT|BD_EDM_DMSEGTO_TB|CMP_CAMPANAS|
Bteq|ex_cmp_nominas_con_sq.sql|INPUT|BD_EDM_DMSEGTO_TB|CMP_NOMINAS|
Bteq|ex_cmp_nominas_con_sq.sql|INPUT|BD_EDW_TEMP|CMP_NOMINAS_CON_COMP|
Bteq|ex_cmp_nominas_con_sq.sql|INPUT|BD_EDW_TEMP|CMP_NOMINAS_CON_TEMP|
Bteq|ex_cmp_nominas_con_sq.sql|INPUT|BD_EDW_TEMP|CODIGOCMP_EST_TEMP|
Bteq|ex_cmp_nominas_con_sq.sql|INPUT|BD_EDW_TEMP|EDW_OFERTA_CLIENTE_CON|
Bteq|ex_cmp_nominas_con_sq.sql|INPUT|BD_EDW_VW|FEATURE|
Bteq|ex_cmp_nominas_con_sq.sql|INPUT|BD_EDW_VW|FEATURE_CLASSIFICATION_TYPE|
Bteq|ex_cmp_nominas_con_sq.sql|INPUT|BD_EDW_VW|FEATURE_OFFER|
Bteq|ex_cmp_nominas_con_sq.sql|INPUT|BD_EDW_TEMP|NOMINAS_INBOUND|
Bteq|ex_cmp_nominas_con_sq.sql|OUTPUT|BD_EDM_DMSEGTO_TB|CMP_NOMINAS|
Bteq|ex_cmp_nominas_hip_sq.sql|PROCESO|BD_EDW_TEMP|CMP_NOMINAS_HIP_COMP|
Bteq|ex_cmp_nominas_hip_sq.sql|PROCESO|BD_EDW_TEMP|CMP_NOMINAS_HIP_TEMP|
Bteq|ex_cmp_nominas_hip_sq.sql|PROCESO|BD_EDW_TEMP|EDW_OFERTA_CLIENTE_HIP|
Bteq|ex_cmp_nominas_hip_sq.sql|INPUT|BD_EDW_VW|AMOUNT_FEATURE|
Bteq|ex_cmp_nominas_hip_sq.sql|INPUT|BD_EDW_VW|BCI_CAMPAIGN_MASTER_HISTORY|
Bteq|ex_cmp_nominas_hip_sq.sql|INPUT|BD_EDW_VW|BCI_CAMPAIGN_PARTY_CHANNEL|
Bteq|ex_cmp_nominas_hip_sq.sql|INPUT|BD_EDW_VW|CAMPAIGN|
Bteq|ex_cmp_nominas_hip_sq.sql|INPUT|BD_EDW_VW|CAMPAIGN_COLLECTION|
Bteq|ex_cmp_nominas_hip_sq.sql|INPUT|BD_EDW_VW|CAMPAIGN_PARTY|
Bteq|ex_cmp_nominas_hip_sq.sql|INPUT|BD_EDM_DMSEGTO_TB|CMP_CAMPANAS|
Bteq|ex_cmp_nominas_hip_sq.sql|INPUT|BD_EDM_DMSEGTO_TB|CMP_NOMINAS|
Bteq|ex_cmp_nominas_hip_sq.sql|INPUT|BD_EDW_TEMP|CMP_NOMINAS_HIP_COMP|
Bteq|ex_cmp_nominas_hip_sq.sql|INPUT|BD_EDW_TEMP|CMP_NOMINAS_HIP_TEMP|
Bteq|ex_cmp_nominas_hip_sq.sql|INPUT|BD_EDW_TEMP|CODIGOCMP_EST_TEMP|
Bteq|ex_cmp_nominas_hip_sq.sql|INPUT|BD_EDW_TEMP|EDW_OFERTA_CLIENTE_HIP|
Bteq|ex_cmp_nominas_hip_sq.sql|INPUT|BD_EDW_VW|FEATURE|
Bteq|ex_cmp_nominas_hip_sq.sql|INPUT|BD_EDW_VW|FEATURE_CLASSIFICATION_TYPE|
Bteq|ex_cmp_nominas_hip_sq.sql|INPUT|BD_EDW_VW|FEATURE_OFFER|
Bteq|ex_cmp_nominas_hip_sq.sql|INPUT|BD_EDW_TEMP|NOMINAS_INBOUND|
Bteq|ex_cmp_nominas_hip_sq.sql|OUTPUT|BD_EDM_DMSEGTO_TB|CMP_NOMINAS|
Bteq|ex_cmp_nominas_onb_sq.sql|PROCESO|BD_EDW_TEMP|CMP_NOMINAS_ONB_COMP|
Bteq|ex_cmp_nominas_onb_sq.sql|PROCESO|BD_EDW_TEMP|CMP_NOMINAS_ONB_TEMP|
Bteq|ex_cmp_nominas_onb_sq.sql|PROCESO|BD_EDW_TEMP|EDW_SIN_OFERTA_CLIENTE_ONB|
Bteq|ex_cmp_nominas_onb_sq.sql|INPUT|BD_EDW_VW|CAMPAIGN|
Bteq|ex_cmp_nominas_onb_sq.sql|INPUT|BD_EDW_VW|CAMPAIGN_COLLECTION|
Bteq|ex_cmp_nominas_onb_sq.sql|INPUT|BD_EDW_VW|CAMPAIGN_PARTY|
Bteq|ex_cmp_nominas_onb_sq.sql|INPUT|BD_EDM_DMSEGTO_TB|CMP_CAMPANAS|
Bteq|ex_cmp_nominas_onb_sq.sql|INPUT|BD_EDM_DMSEGTO_TB|CMP_NOMINAS|
Bteq|ex_cmp_nominas_onb_sq.sql|INPUT|BD_EDW_TEMP|CMP_NOMINAS_ONB_COMP|
Bteq|ex_cmp_nominas_onb_sq.sql|INPUT|BD_EDW_TEMP|CMP_NOMINAS_ONB_TEMP|
Bteq|ex_cmp_nominas_onb_sq.sql|INPUT|BD_EDW_TEMP|CODIGOCMP_EST_TEMP|
Bteq|ex_cmp_nominas_onb_sq.sql|INPUT|BD_EDW_TEMP|EDW_OFERTA_CLIENTE_CON|
Bteq|ex_cmp_nominas_onb_sq.sql|INPUT|BD_EDW_TEMP|NOMINAS_INBOUND|
Bteq|ex_cmp_nominas_onb_sq.sql|OUTPUT|BD_EDM_DMSEGTO_TB|CMP_NOMINAS|
Bteq|ex_cmp_nominas_seg_sq.sql|PROCESO|BD_EDW_TEMP|CMP_NOMINAS_SEG_COMP|
Bteq|ex_cmp_nominas_seg_sq.sql|PROCESO|BD_EDW_TEMP|CMP_NOMINAS_SEG_TEMP|
Bteq|ex_cmp_nominas_seg_sq.sql|PROCESO|BD_EDW_TEMP|EDW_SIN_OFERTA_CLIENTE_SEG|
Bteq|ex_cmp_nominas_seg_sq.sql|INPUT|BD_EDW_VW|CAMPAIGN|
Bteq|ex_cmp_nominas_seg_sq.sql|INPUT|BD_EDW_VW|CAMPAIGN_COLLECTION|
Bteq|ex_cmp_nominas_seg_sq.sql|INPUT|BD_EDW_VW|CAMPAIGN_PARTY|
Bteq|ex_cmp_nominas_seg_sq.sql|INPUT|BD_EDM_DMSEGTO_TB|CMP_CAMPANAS|
Bteq|ex_cmp_nominas_seg_sq.sql|INPUT|BD_EDM_DMSEGTO_TB|CMP_NOMINAS|
Bteq|ex_cmp_nominas_seg_sq.sql|INPUT|BD_EDW_TEMP|CMP_NOMINAS_SEG_COMP|
Bteq|ex_cmp_nominas_seg_sq.sql|INPUT|BD_EDW_TEMP|CMP_NOMINAS_SEG_TEMP|
Bteq|ex_cmp_nominas_seg_sq.sql|INPUT|BD_EDW_TEMP|CODIGOCMP_EST_TEMP|
Bteq|ex_cmp_nominas_seg_sq.sql|INPUT|BD_EDW_TEMP|EDW_SIN_OFERTA_CLIENTE_SEG|
Bteq|ex_cmp_nominas_seg_sq.sql|INPUT|BD_EDW_TEMP|NOMINAS_INBOUND|
Bteq|ex_cmp_nominas_seg_sq.sql|OUTPUT|BD_EDM_DMSEGTO_TB|CMP_NOMINAS|
Bteq|ex_cmp_nominas_tcr_sq.sql|PROCESO|BD_EDW_TEMP|CMP_NOMINAS_TCR_COMP|
Bteq|ex_cmp_nominas_tcr_sq.sql|PROCESO|BD_EDW_TEMP|CMP_NOMINAS_TCR_TEMP|
Bteq|ex_cmp_nominas_tcr_sq.sql|PROCESO|BD_EDW_TEMP|EDW_OFERTA_CLIENTE_TCR|
Bteq|ex_cmp_nominas_tcr_sq.sql|INPUT|BD_EDW_VW|AMOUNT_FEATURE|
Bteq|ex_cmp_nominas_tcr_sq.sql|INPUT|BD_EDW_VW|BCI_CAMPAIGN_MASTER_HISTORY|
Bteq|ex_cmp_nominas_tcr_sq.sql|INPUT|BD_EDW_VW|BCI_CAMPAIGN_PARTY_CHANNEL|
Bteq|ex_cmp_nominas_tcr_sq.sql|INPUT|BD_EDW_VW|BCI_DESCRIPTIVE_FEATURE|
Bteq|ex_cmp_nominas_tcr_sq.sql|INPUT|BD_EDW_VW|CAMPAIGN|
Bteq|ex_cmp_nominas_tcr_sq.sql|INPUT|BD_EDW_VW|CAMPAIGN_COLLECTION|
Bteq|ex_cmp_nominas_tcr_sq.sql|INPUT|BD_EDW_VW|CAMPAIGN_PARTY|
Bteq|ex_cmp_nominas_tcr_sq.sql|INPUT|BD_EDM_DMSEGTO_TB|CMP_CAMPANAS|
Bteq|ex_cmp_nominas_tcr_sq.sql|INPUT|BD_EDM_DMSEGTO_TB|CMP_NOMINAS|
Bteq|ex_cmp_nominas_tcr_sq.sql|INPUT|BD_EDW_TEMP|CMP_NOMINAS_TCR_COMP|
Bteq|ex_cmp_nominas_tcr_sq.sql|INPUT|BD_EDW_TEMP|CMP_NOMINAS_TCR_TEMP|
Bteq|ex_cmp_nominas_tcr_sq.sql|INPUT|BD_EDW_TEMP|CODIGOCMP_EST_TEMP|
Bteq|ex_cmp_nominas_tcr_sq.sql|INPUT|BD_EDW_TEMP|EDW_OFERTA_CLIENTE_TCR|
Bteq|ex_cmp_nominas_tcr_sq.sql|INPUT|BD_EDW_VW|FEATURE|
Bteq|ex_cmp_nominas_tcr_sq.sql|INPUT|BD_EDW_VW|FEATURE_CLASSIFICATION_TYPE|
Bteq|ex_cmp_nominas_tcr_sq.sql|INPUT|BD_EDW_VW|FEATURE_OFFER|
Bteq|ex_cmp_nominas_tcr_sq.sql|INPUT|BD_EDW_TEMP|NOMINAS_INBOUND|
Bteq|ex_cmp_nominas_tcr_sq.sql|INPUT|BD_EDW_VW|OFFER|
Bteq|ex_cmp_nominas_tcr_sq.sql|OUTPUT|BD_EDM_DMSEGTO_TB|CMP_NOMINAS|
Bteq|RMA_BANCARIZADO_A.sql|PROCESO|BD_RM_WORK|RMA_BANCARIZADO_A|
Bteq|RMA_BANCARIZADO_A.sql|INPUT|BD_EDW_VIEW|BCI_FINANCIAL_SYSTEM_DEBT|
Bteq|RMA_BANCARIZADO_A.sql|OUTPUT|BD_RM_WORK|RMA_BANCARIZADO_A|
Bteq|RMA_BANCO_CLIENTE_A.sql|PROCESO|BD_RM_WORK|RMA_BANCO_CLIENTE_A|
Bteq|RMA_BANCO_CLIENTE_A.sql|INPUT|BD_EDW_VIEW|EXTERNAL_IDENTIFICATION_HIST|
Bteq|RMA_BANCO_CLIENTE_A.sql|INPUT|BD_EDW_VIEW|ORGANIZATION_NAME_HIST|
Bteq|RMA_BANCO_CLIENTE_A.sql|INPUT|BD_EDW_VIEW|PARTY_PARTY_RELATIONSHIP_HIST|
Bteq|RMA_BANCO_CLIENTE_A.sql|OUTPUT|BD_RM_WORK|RMA_BANCO_CLIENTE_A|
Bteq|RMA_CARD_BALANCE_A.sql|PROCESO|BD_RM_WORK|RMA_CARD_BALANCE_A|
Bteq|RMA_CARD_BALANCE_A.sql|INPUT|BD_EDW_VIEW|AGREEMENT|
Bteq|RMA_CARD_BALANCE_A.sql|INPUT|BD_EDW_VIEW|BCI_CARD_BALANCE_LAST|
Bteq|RMA_CARD_BALANCE_A.sql|OUTPUT|BD_RM_WORK|RMA_CARD_BALANCE_A|
Bteq|RMA_CARD_BLOQUEO_A.sql|PROCESO|BD_RM_WORK|RMA_CARD_BLOQUEO_A|
Bteq|RMA_CARD_BLOQUEO_A.sql|INPUT|BD_EDW_VIEW|ACCOUNT_FEATURE|
Bteq|RMA_CARD_BLOQUEO_A.sql|INPUT|BD_EDW_VIEW|ACCOUNT_PARTY|
Bteq|RMA_CARD_BLOQUEO_A.sql|INPUT|BD_EDW_VIEW|AGREEMENT|
Bteq|RMA_CARD_BLOQUEO_A.sql|INPUT|EDW_DMTARJETA_VW|PAR_BLOQ_TC|
Bteq|RMA_CARD_BLOQUEO_A.sql|OUTPUT|BD_RM_WORK|RMA_CARD_BLOQUEO_A|
Bteq|RMA_CLT_DEMO_A.sql|PROCESO|BD_RM_WORK|RMA_CLT_DEMO_A|
Bteq|RMA_CLT_DEMO_A.sql|INPUT|BD_EDW_SEMLAY|CLI|
Bteq|RMA_CLT_DEMO_A.sql|INPUT|BD_EDW_SEMLAY|CLI_ATB|
Bteq|RMA_CLT_DEMO_A.sql|INPUT|BD_EDW_VIEW|DEMOGRAPHIC_VALUE|
Bteq|RMA_CLT_DEMO_A.sql|INPUT|BD_EDW_VIEW|INDIVIDUAL|
Bteq|RMA_CLT_DEMO_A.sql|OUTPUT|BD_RM_WORK|RMA_CLT_DEMO_A|
Bteq|RMA_DISPONIBLE_CCA_A.sql|PROCESO|BD_RM_WORK|RMA_DISPONIBLE_CCA_A_OLD|
Bteq|RMA_DISPONIBLE_CCA_A.sql|PROCESO|BD_RM_WORK|TEMP_PRUEBA|
Bteq|RMA_DISPONIBLE_CCA_A.sql|INPUT|BD_RM_VIEWS|RMA_DISPONIBLE_CCA_A_20140129|
Bteq|RMA_DISPONIBLE_CCA_A.sql|OUTPUT|BD_RM_WORK|TEMP_PRUEBA|
Bteq|RMA_DISPONIBLE_CON_A.sql|PROCESO|BD_RM_WORK|DISPONIBLE_CON_TEMP|
Bteq|RMA_DISPONIBLE_CON_A.sql|PROCESO|BD_RM_WORK|RMA_DISPONIBLE_CON_A|
Bteq|RMA_DISPONIBLE_CON_A.sql|INPUT|BD_RM_VIEWS|RMA_DEUDA_VIG_CON_A|
Bteq|RMA_DISPONIBLE_CON_A.sql|INPUT|BD_RM_VIEWS|RMA_DISPONIBLE_LCG_A|
Bteq|RMA_DISPONIBLE_CON_A.sql|INPUT|BD_RM_VIEWS|RMA_MRG_CONSUMO_A|
Bteq|RMA_DISPONIBLE_CON_A.sql|OUTPUT|BD_RM_WORK|DISPONIBLE_CON_TEMP|
Bteq|RMA_DISPONIBLE_LCG_A.sql|PROCESO|BD_RM_WORK|DISPONIBLE_LCG_TEMP|
Bteq|RMA_DISPONIBLE_LCG_A.sql|PROCESO|BD_RM_WORK|RMA_DISPONIBLE_LCG_A|
Bteq|RMA_DISPONIBLE_LCG_A.sql|INPUT|BD_EDW_VIEW|CURRENCY_TRANSLATION_RATE_HIST|
Bteq|RMA_DISPONIBLE_LCG_A.sql|INPUT|BD_RM_VIEWS|RMA_CUPOTOT_VIG_TCP_A|
Bteq|RMA_DISPONIBLE_LCG_A.sql|INPUT|BD_RM_VIEWS|RMA_DEUDA_VIG_ALR_A|
Bteq|RMA_DISPONIBLE_LCG_A.sql|INPUT|BD_RM_VIEWS|RMA_DEUDA_VIG_CCA_A|
Bteq|RMA_DISPONIBLE_LCG_A.sql|INPUT|BD_RM_VIEWS|RMA_DEUDA_VIG_CON_A|
Bteq|RMA_DISPONIBLE_LCG_A.sql|INPUT|BD_RM_VIEWS|RMA_MRG_VAL_CPLZO_A|
Bteq|RMA_DISPONIBLE_LCG_A.sql|INPUT|BD_RM_VIEWS|RMJ_CLT_PARTY|
Bteq|RMA_DISPONIBLE_LCG_A.sql|OUTPUT|BD_RM_WORK|DISPONIBLE_LCG_TEMP|
Bteq|RMA_DISPONIBLE_TDC_A.sql|PROCESO|BD_RM_WORK|DISPONIBLE_TDC_TEMP|
Bteq|RMA_DISPONIBLE_TDC_A.sql|PROCESO|BD_RM_WORK|RMA_DISPONIBLE_TDC_A|
Bteq|RMA_DISPONIBLE_TDC_A.sql|INPUT|BD_EDW_VIEW|CURRENCY_TRANSLATION_RATE_HIST|
Bteq|RMA_DISPONIBLE_TDC_A.sql|INPUT|BD_RM_VIEWS|RMA_CUPOTOT_VIG_TCP_A|
Bteq|RMA_DISPONIBLE_TDC_A.sql|INPUT|BD_RM_VIEWS|RMA_DISPONIBLE_LCG_A|
Bteq|RMA_DISPONIBLE_TDC_A.sql|INPUT|BD_RM_VIEWS|RMA_MRG_TCP_A|
Bteq|RMA_DISPONIBLE_TDC_A.sql|OUTPUT|BD_RM_WORK|DISPONIBLE_TDC_TEMP|
Bteq|RMA_FALLECIDO_A.sql|PROCESO|BD_RM_WORK|RMA_FALLECIDO_A|
Bteq|RMA_FALLECIDO_A.sql|INPUT|BD_EDW_VIEW|PARTY_DEMOGRAPHIC|
Bteq|RMA_FALLECIDO_A.sql|OUTPUT|BD_RM_WORK|RMA_FALLECIDO_A|
Bteq|RMA_FUNCIONARIOS_A.sql|PROCESO|BD_RM_WORK|RMU_FUNCIONARIOS_A|
Bteq|RMA_FUNCIONARIOS_A.sql|INPUT|EDW_VW|EXTERNAL_IDENTIFICATION_HIST|
Bteq|RMA_FUNCIONARIOS_A.sql|INPUT|EDW_VW|INDIVIDUAL_NAME_HIST|
Bteq|RMA_FUNCIONARIOS_A.sql|INPUT|EDW_VW|PARTY_PARTY_RELATIONSHIP_HIST|
