TIPO_ARCHIVO|ARCHIVO|SENTENCIA_DML|ESQUEMA_OUTPUT|TABLA_OUTPUT|ESQUEMA_INPUT|TABLA_INPUT
Vistas|SQLAExport1047.txt|REPLACE VIEW|ARMVIEWS|RMS_ONB_TELE_A_1170425|ARMVIEWS|RMU_MARCAS_ESPECIALES_M
Vistas|SQLAExport1047.txt|REPLACE VIEW|ARMVIEWS|RMS_ONB_TELE_A_1170425|armviews|RMR_CLT_PTY_SUC_SUC_OC_A
Vistas|SQLAExport1047.txt|REPLACE VIEW|ARMVIEWS|RMS_ONB_TELE_A_1170425|armviews|RMJ_SUC_sucursal
Vistas|SQLAExport1047.txt|REPLACE VIEW|ARMVIEWS|RMS_ONB_TELE_A_1170425|armviews|RMJ_SUC_REGIONAL
Vistas|SQLAExport1047.txt|REPLACE VIEW|ARMVIEWS|RMS_ONB_TELE_A_1170425|ARMVIEWS|RMA_BANCA_A
Vistas|SQLAExport1047.txt|REPLACE VIEW|ARMVIEWS|RMS_ONB_TELE_A_1170425|armviews|RMA_PLANES_A
Vistas|SQLAExport1047.txt|REPLACE VIEW|ARMVIEWS|RMS_ONB_TELE_A_1170425|armviews|RMA_CANTIDAD_CCT_A
Vistas|SQLAExport1047.txt|REPLACE VIEW|ARMVIEWS|RMS_ONB_TELE_A_1170425|armviews|RMA_ANTIGUEDAD_A
Vistas|SQLAExport1047.txt|REPLACE VIEW|ARMVIEWS|RMS_ONB_TELE_A_1170425|armviews|RMA_CANTIDAD_LDC_A
Vistas|SQLAExport1047.txt|REPLACE VIEW|ARMVIEWS|RMS_ONB_TELE_A_1170425|armviews|RMA_CANTIDAD_TC_A
Vistas|SQLAExport1047.txt|REPLACE VIEW|ARMVIEWS|RMS_ONB_TELE_A_1170425|armviews|RMS_ACT_ECONOMICA_A
Vistas|SQLAExport1047.txt|REPLACE VIEW|ARMVIEWS|RMS_ONB_TELE_A_1170425|BCIMKT|JC_TRF_8REM_FIN
Vistas|SQLAExport1047.txt|REPLACE VIEW|ARMVIEWS|RMS_ONB_TELE_A_1170425|bcimkt|cm_marcaauto
Vistas|SQLAExport1047.txt|REPLACE VIEW|ARMVIEWS|RMS_ONB_TELE_A_1170425|ARMVIEWS|RMR_CLT_PTY_GEO_COM_D_A
Vistas|SQLAExport1047.txt|REPLACE VIEW|ARMVIEWS|RMS_ONB_TELE_A_1170425|ARMVIEWS|RMR_CLT_PTY_GEO_COM_DC_A
Vistas|SQLAExport1047.txt|REPLACE VIEW|ARMVIEWS|RMS_ONB_TELE_A_1170425|ARMVIEWS|RMR_CLT_PTY_GEO_COM_DR_A
Vistas|SQLAExport1047.txt|REPLACE VIEW|ARMVIEWS|RMS_ONB_TELE_A_1170425|ARMCORE|cm_communication
Vistas|SQLAExport1047.txt|REPLACE VIEW|ARMVIEWS|RMS_ONB_TELE_A_1170425|armcore|EX_CAMPAIGN_COLLECTION
Vistas|SQLAExport1048.txt|CREATE VIEW|ARMVIEWS|D_RCI_SEGM_CONF_INTERVAL|ARMWORK|D_RCI_SEGM_CONF_INTERVAL
Vistas|SQLAExport1049.txt|REPLACE VIEW|ARMVIEWS|RMA_LEADS_LEA_EJE_COM_PYME_A|ARMVIEWS|RMA_TABLON_COMER_PYME_A
Vistas|SQLAExport1049.txt|REPLACE VIEW|ARMVIEWS|RMA_LEADS_LEA_EJE_COM_PYME_A|ARMVIEWS|RMU_MOD_PROP_PYME_M
Vistas|SQLAExport105.txt|CREATE VIEW|ARMVIEWS|D_RCI_Process|ARMWORK|D_RCI_Process
Vistas|SQLAExport1050.txt|CREATE VIEW|ARMVIEWS|RMS_LKG_EVT_AVA_TELE_1172607|ARMWORK|RMJ_CLT_ACCOUNT
Vistas|SQLAExport1050.txt|CREATE VIEW|ARMVIEWS|RMS_LKG_EVT_AVA_TELE_1172607|ARMVIEWS|RMU_LKG_EVT_CRM_D
Vistas|SQLAExport1050.txt|CREATE VIEW|ARMVIEWS|RMS_LKG_EVT_AVA_TELE_1172607|ARMVIEWS|RMA_BANCO_CLIENTE_A
Vistas|SQLAExport1050.txt|CREATE VIEW|ARMVIEWS|RMS_LKG_EVT_AVA_TELE_1172607|ARMVIEWS|RMA_CLT_RUT_A
Vistas|SQLAExport1050.txt|CREATE VIEW|ARMVIEWS|RMS_LKG_EVT_AVA_TELE_1172607|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport1050.txt|CREATE VIEW|ARMVIEWS|RMS_LKG_EVT_AVA_TELE_1172607|ARMVIEWS|RMS_TELEFONOS_A
Vistas|SQLAExport1050.txt|CREATE VIEW|ARMVIEWS|RMS_LKG_EVT_AVA_TELE_1172607|ARMVIEWS|RMS_CORREO_A
Vistas|SQLAExport1050.txt|CREATE VIEW|ARMVIEWS|RMS_LKG_EVT_AVA_TELE_1172607|ARMINP|RME_AVN_CUOTAS
Vistas|SQLAExport1050.txt|CREATE VIEW|ARMVIEWS|RMS_LKG_EVT_AVA_TELE_1172607|ARMOUT|RMC_AVA_TCR_VAR_CAMP
Vistas|SQLAExport1051.txt|REPLACE VIEW|ARMVIEWS|RMU_WHOLESALE_HABILITADORES_A|MKT_JOURNEY_TB|WHOLESALE_HABILITADORES
Vistas|SQLAExport1052.txt|REPLACE VIEW|ARMVIEWS|RMU_LKG_EVT_AUD_CNT_A_EGARCIA|ARMOUT|RMC_CRM_AUD
Vistas|SQLAExport1052.txt|REPLACE VIEW|ARMVIEWS|RMU_LKG_EVT_AUD_CNT_A_EGARCIA|ARMOUT|RMC_AUD_CRM_PYME
Vistas|SQLAExport1053.txt|REPLACE VIEW|ARMVIEWS|RMS_CMP_ID_INFOCORP_A|ARMCORE|CM_COMMUNICATION
Vistas|SQLAExport1053.txt|REPLACE VIEW|ARMVIEWS|RMS_CMP_ID_INFOCORP_A|ARMCORE|CM_COMM_PACKAGE_PRESENTATION
Vistas|SQLAExport1053.txt|REPLACE VIEW|ARMVIEWS|RMS_CMP_ID_INFOCORP_A|BCIMKT|CRM_CMP_ID_INFOCORP
Vistas|SQLAExport1054.txt|CREATE VIEW|ARMVIEWS|RMA_FLAG_NUEVA_OFR_CHIP_A|ARMVIEWS|RMU_CHIP_UNVIERSO_A
Vistas|SQLAExport1055.txt|REPLACE VIEW|ARMVIEWS|RMA_CUENTAS_ESPECIALES_A|Edw_Vw|Party_Demographic
Vistas|SQLAExport1055.txt|REPLACE VIEW|ARMVIEWS|RMA_CUENTAS_ESPECIALES_A|EDW_VW|INDIVIDUAL_NAME_HIST
Vistas|SQLAExport1056.txt|REPLACE VIEW|ARMVIEWS|RMU_PYME_CELULA_RNV_M|MKT_JOURNEY_TB|CRM_PYME_CELULA_RNV
Vistas|SQLAExport1057.txt|CREATE VIEW|ARMVIEWS|RMA_CRM_PYME_INPUT_DIG_PRIO_A|ARMVIEWS|RMU_CRM_PYME_INPUT_DIG_PRIO_A
Vistas|SQLAExport1058.txt|REPLACE VIEW|ARMVIEWS|REP_RECEP_SINACOFI_AGG|ARMVIEWS|FT_RECEP_SINACOFI_AGG
Vistas|SQLAExport1059.txt|REPLACE VIEW|ARMVIEWS|RMU_ENVIO_EMAIL_GENERICO_BKP|ARMOUT|RMC_AUD_CRM_PYME
Vistas|SQLAExport1059.txt|REPLACE VIEW|ARMVIEWS|RMU_ENVIO_EMAIL_GENERICO_BKP|ARMCUST|LH_RUN_HISTORY
Vistas|SQLAExport1059.txt|REPLACE VIEW|ARMVIEWS|RMU_ENVIO_EMAIL_GENERICO_BKP|ARMCUST|LH_CHANNEL_RESPONSE
Vistas|SQLAExport1059.txt|REPLACE VIEW|ARMVIEWS|RMU_ENVIO_EMAIL_GENERICO_BKP|ARMCORE|CM_RESPONSE
Vistas|SQLAExport106.txt|REPLACE VIEW|ARMVIEWS|RMR_CLT_PTY_SUC_SUC_OC_A|ARMWORK|RMR_CLT_PTY_SUC_SUC_OC_A
Vistas|SQLAExport1060.txt|REPLACE VIEW|ARMVIEWS|RMS_CMP_PLN_RZG_A|ARMVIEWS|RMU_TABLON_CMP_PLN_ANT_A
Vistas|SQLAExport1060.txt|REPLACE VIEW|ARMVIEWS|RMS_CMP_PLN_RZG_A|ARMVIEWS|RMJ_CLT_PARTY
Vistas|SQLAExport1061.txt|REPLACE VIEW|ARMVIEWS|RMS_PLN_ROBOT_TELE_ABKP1190717|ARMVIEWS|RMU_TABLON_CAMPANA_PLN_A
Vistas|SQLAExport1061.txt|REPLACE VIEW|ARMVIEWS|RMS_PLN_ROBOT_TELE_ABKP1190717|ARMVIEWS|RMU_FONOS_PLN_A
Vistas|SQLAExport1061.txt|REPLACE VIEW|ARMVIEWS|RMS_PLN_ROBOT_TELE_ABKP1190717|BCIMKT|NC_OFERTAS
Vistas|SQLAExport1062.txt|REPLACE VIEW|ARMVIEWS|RMU_INF_ADIC_LEA_PYME_A_20180424|ARMVIEWS|RMJ_CLT_RUT
Vistas|SQLAExport1062.txt|REPLACE VIEW|ARMVIEWS|RMU_INF_ADIC_LEA_PYME_A_20180424|ARMVIEWS|RMU_MOD_PROP_PYME_M
Vistas|SQLAExport1062.txt|REPLACE VIEW|ARMVIEWS|RMU_INF_ADIC_LEA_PYME_A_20180424|ARMVIEWS|RMA_TABLON_COMER_PYME_A
Vistas|SQLAExport1062.txt|REPLACE VIEW|ARMVIEWS|RMU_INF_ADIC_LEA_PYME_A_20180424|ARMVIEWS|RMU_COT_LEA_M
Vistas|SQLAExport1062.txt|REPLACE VIEW|ARMVIEWS|RMU_INF_ADIC_LEA_PYME_A_20180424|ARMVIEWS|RMU_OFT_MULTI_LEA_M
Vistas|SQLAExport1063.txt|REPLACE VIEW|ARMVIEWS|RMU_TABLON_CAMPANA_M_1170810|ARMINP|RME_TABLON_CAMPANA_M
Vistas|SQLAExport1064.txt|REPLACE VIEW|ARMVIEWS|D_RMU_EVE_FLEX_SRC|ARMCUST|D_WK_EVE_CODE_REQUEST
Vistas|SQLAExport1064.txt|REPLACE VIEW|ARMVIEWS|D_RMU_EVE_FLEX_SRC|ARMCUST|D_CODE_REQUEST
Vistas|SQLAExport1064.txt|REPLACE VIEW|ARMVIEWS|D_RMU_EVE_FLEX_SRC|ARMCUST|D_EVEREST_REQUEST
Vistas|SQLAExport1064.txt|REPLACE VIEW|ARMVIEWS|D_RMU_EVE_FLEX_SRC|ARMCUST|EXTERNAL_CODE_GROUP
Vistas|SQLAExport1065.txt|REPLACE VIEW|ARMVIEWS|RMA_DMC_CORREO_A_EXERAMI|ARMINP|RME_CHIP_DMC
Vistas|SQLAExport1066.txt|REPLACE VIEW|ARMVIEWS|D_RMS_FACT_INB_PYME_SUC_A|ARMVIEWS|RMJ_CLT_RUT
Vistas|SQLAExport1066.txt|REPLACE VIEW|ARMVIEWS|D_RMS_FACT_INB_PYME_SUC_A|ARMVIEWS|RMA_PRIORIZACION_FACT_PYME_A
Vistas|SQLAExport1066.txt|REPLACE VIEW|ARMVIEWS|D_RMS_FACT_INB_PYME_SUC_A|ARMVIEWS|RMU_MOD_PROP_PYME_M
Vistas|SQLAExport1066.txt|REPLACE VIEW|ARMVIEWS|D_RMS_FACT_INB_PYME_SUC_A|ARMVIEWS|RMA_CLT_RUT_A
Vistas|SQLAExport1066.txt|REPLACE VIEW|ARMVIEWS|D_RMS_FACT_INB_PYME_SUC_A|ARMVIEWS|RMA_TABLON_COMER_PYME_A
Vistas|SQLAExport1066.txt|REPLACE VIEW|ARMVIEWS|D_RMS_FACT_INB_PYME_SUC_A|ARMVIEWS|RMJ_CLT_PARTY
Vistas|SQLAExport1066.txt|REPLACE VIEW|ARMVIEWS|D_RMS_FACT_INB_PYME_SUC_A|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport1066.txt|REPLACE VIEW|ARMVIEWS|D_RMS_FACT_INB_PYME_SUC_A|edw_vw|Organization_Name_Hist
Vistas|SQLAExport1066.txt|REPLACE VIEW|ARMVIEWS|D_RMS_FACT_INB_PYME_SUC_A|ARMVIEWS|RMU_PILOTO_FACT_PYME_M
Vistas|SQLAExport1066.txt|REPLACE VIEW|ARMVIEWS|D_RMS_FACT_INB_PYME_SUC_A|ARMVIEWS|RMA_RSG_PYME_M
Vistas|SQLAExport1066.txt|REPLACE VIEW|ARMVIEWS|D_RMS_FACT_INB_PYME_SUC_A|ARMVIEWS|RMA_PILOTO_FACT_CUPO_PYME_A
Vistas|SQLAExport1066.txt|REPLACE VIEW|ARMVIEWS|D_RMS_FACT_INB_PYME_SUC_A|ARMVIEWS|RMA_CUPO_DISP_FACT_PYME_A
Vistas|SQLAExport1066.txt|REPLACE VIEW|ARMVIEWS|D_RMS_FACT_INB_PYME_SUC_A|ARMVIEWS|RMA_GESTION_EVEREST_ULTIMA_D
Vistas|SQLAExport1067.txt|REPLACE VIEW|ARMVIEWS|RMU_MOD_PROP_PYME_M_2610|BCIMKT|AE_MBE_NBA_MES
Vistas|SQLAExport1067.txt|REPLACE VIEW|ARMVIEWS|RMU_MOD_PROP_PYME_M_2610|ARMVIEWS|RMU_TBL_RIESGO_COM_PYME_A
Vistas|SQLAExport1068.txt|CREATE VIEW|ARMVIEWS|RMU_UNIFICA_AVA_TCR_A|ARMVIEWS|RMA_EVT_CRM_NOPRI_D
Vistas|SQLAExport1068.txt|CREATE VIEW|ARMVIEWS|RMU_UNIFICA_AVA_TCR_A|BCIMKT|IN_AVAC_NEW_TASA
Vistas|SQLAExport1068.txt|CREATE VIEW|ARMVIEWS|RMU_UNIFICA_AVA_TCR_A|Mkt_Crm_Cmp_TB|IN_TasasPricing_AACC
Vistas|SQLAExport1068.txt|CREATE VIEW|ARMVIEWS|RMU_UNIFICA_AVA_TCR_A|ARMVIEWS|RMA_DM_TCR_CTA_A
Vistas|SQLAExport1068.txt|CREATE VIEW|ARMVIEWS|RMU_UNIFICA_AVA_TCR_A|ARMVIEWS|RMA_DM_TCR_LOGO_A
Vistas|SQLAExport1068.txt|CREATE VIEW|ARMVIEWS|RMU_UNIFICA_AVA_TCR_A|ARMVIEWS|RMU_DM_TCR_CTA_NOVA_A
Vistas|SQLAExport1068.txt|CREATE VIEW|ARMVIEWS|RMU_UNIFICA_AVA_TCR_A|BCIMKT|TmcTrmCupoTcr
Vistas|SQLAExport1068.txt|CREATE VIEW|ARMVIEWS|RMU_UNIFICA_AVA_TCR_A|EDW_Vw|CAM
Vistas|SQLAExport1068.txt|CREATE VIEW|ARMVIEWS|RMU_UNIFICA_AVA_TCR_A|ARMVIEWS|RMU_CON_AVA_D
Vistas|SQLAExport1068.txt|CREATE VIEW|ARMVIEWS|RMU_UNIFICA_AVA_TCR_A|EDW_DMTARJETA_VW|TDC_MAE_CTA_DIA
Vistas|SQLAExport1068.txt|CREATE VIEW|ARMVIEWS|RMU_UNIFICA_AVA_TCR_A|BCIMKT|IN_CmpAvanceCuotaTCR_Bancos
Vistas|SQLAExport1068.txt|CREATE VIEW|ARMVIEWS|RMU_UNIFICA_AVA_TCR_A|BCIMKT|AvaCuota_MonCupoTasaSimulaTcr
Vistas|SQLAExport1068.txt|CREATE VIEW|ARMVIEWS|RMU_UNIFICA_AVA_TCR_A|ARMVIEWS|RMU_TABLON_ATC_OFTA_INT_A
Vistas|SQLAExport1068.txt|CREATE VIEW|ARMVIEWS|RMU_UNIFICA_AVA_TCR_A|ARMVIEWS|RMA_DM_TCR_TRJ_A
Vistas|SQLAExport1069.txt|REPLACE VIEW|ARMVIEWS|RMA_PRIO_DEUDA_CONSUMO_NOBCI_A|ARMVIEWS|RMU_PRIO_DEUDA_CONSUMO_NOBCI_A
Vistas|SQLAExport107.txt|REPLACE VIEW|ARMVIEWS|RMU_PBD_CONTRATOS_A|EDW_DMANALIC_VW|PBD_CONTRATOS
Vistas|SQLAExport1070.txt|REPLACE VIEW|ARMVIEWS|RMU_CRM_CALENDAR2|ARMCUST|CRM_CALENDAR
Vistas|SQLAExport1070.txt|REPLACE VIEW|ARMVIEWS|RMU_CRM_CALENDAR2|bcimkt|crm_pyme_fecha_ejec
Vistas|SQLAExport1071.txt|REPLACE VIEW|ARMVIEWS|RMS_EJECUTIVOS_INTEGRA_INV_A|ARMVIEWS|RMU_EJECUTIVOS_INTEGRA_INV_A
Vistas|SQLAExport1072.txt|CREATE VIEW|ARMVIEWS|RMS_LEA_PYME_SEG_A|ARMVIEWS|RMJ_CLT_RUT
Vistas|SQLAExport1072.txt|CREATE VIEW|ARMVIEWS|RMS_LEA_PYME_SEG_A|ARMVIEWS|RMU_MOD_PROP_PYME_M
Vistas|SQLAExport1072.txt|CREATE VIEW|ARMVIEWS|RMS_LEA_PYME_SEG_A|ARMOUT|RMC_ASIG_LEA_PYME
Vistas|SQLAExport1072.txt|CREATE VIEW|ARMVIEWS|RMS_LEA_PYME_SEG_A|ARMVIEWS|RMU_INF_ADIC_LEA_PYME_A
Vistas|SQLAExport1072.txt|CREATE VIEW|ARMVIEWS|RMS_LEA_PYME_SEG_A|ARMVIEWS|RMJ_CLT_ACCOUNT
Vistas|SQLAExport1072.txt|CREATE VIEW|ARMVIEWS|RMS_LEA_PYME_SEG_A|ARMVIEWS|RMU_EJEC_CTA_EST_FULL_PYME_A
Vistas|SQLAExport1072.txt|CREATE VIEW|ARMVIEWS|RMS_LEA_PYME_SEG_A|ARMVIEWS|RMJ_CLT_PARTY
Vistas|SQLAExport1072.txt|CREATE VIEW|ARMVIEWS|RMS_LEA_PYME_SEG_A|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport1072.txt|CREATE VIEW|ARMVIEWS|RMS_LEA_PYME_SEG_A|edw_vw|Organization_Name_Hist
Vistas|SQLAExport1073.txt|REPLACE VIEW|ARMVIEWS|RMU_MARCA_READY_A|ARMVIEWS|RMJ_CLT_PARTY
Vistas|SQLAExport1073.txt|REPLACE VIEW|ARMVIEWS|RMU_MARCA_READY_A|ARMVIEWS|RMU_TABLON_CAMPANA_A
Vistas|SQLAExport1073.txt|REPLACE VIEW|ARMVIEWS|RMU_MARCA_READY_A|BCIMKT|IN_BASE3CLIC
Vistas|SQLAExport1074.txt|REPLACE VIEW|ARMVIEWS|RMA_EVENT_ULT_SBIF_A|ARMVIEWS|RMU_EVENT_ULT_SBIF_A
Vistas|SQLAExport1075.txt|REPLACE VIEW|ARMVIEWS|DT_GR_COM_REG_SUC|ARMWORK|DT_GR_COM_REG_SUC
Vistas|SQLAExport1076.txt|REPLACE VIEW|ARMVIEWS|RMA_PYME_SOCIOS_ACT_A|ARMVIEWS|RMU_PYME_SOCIOS_ACT_A
Vistas|SQLAExport1077.txt|REPLACE VIEW|ARMVIEWS|RMJ_PROS_ACCOUNT_20180504|ARMCUST|RMU_PROSPECTS
Vistas|SQLAExport1077.txt|REPLACE VIEW|ARMVIEWS|RMJ_PROS_ACCOUNT_20180504|Edm_CorePrspct_Vw|Prospecto
Vistas|SQLAExport1077.txt|REPLACE VIEW|ARMVIEWS|RMJ_PROS_ACCOUNT_20180504|ARMVIEWS|RMJ_CLT_ACCOUNT_TACTICAL
Vistas|SQLAExport1077.txt|REPLACE VIEW|ARMVIEWS|RMJ_PROS_ACCOUNT_20180504|ARMINP|RME_TABLON_CAMPANA_PLN_M
Vistas|SQLAExport1077.txt|REPLACE VIEW|ARMVIEWS|RMJ_PROS_ACCOUNT_20180504|BCIMKT|PRP_PROSPECTO
Vistas|SQLAExport1078.txt|REPLACE VIEW|armviews|OSSO|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input
Vistas|SQLAExport1079.txt|REPLACE VIEW|ARMVIEWS|RMJ_CLT_ACCOUNT_TACTICAL|ARMWORK|RMJ_CLT_ACCOUNT
Vistas|SQLAExport1079.txt|REPLACE VIEW|ARMVIEWS|RMJ_CLT_ACCOUNT_TACTICAL|ARMWORK|RMA_FALLECIDO_A
Vistas|SQLAExport1079.txt|REPLACE VIEW|ARMVIEWS|RMJ_CLT_ACCOUNT_TACTICAL|ARMVIEWS|RMU_DIFUNTOS_A
Vistas|SQLAExport1079.txt|REPLACE VIEW|ARMVIEWS|RMJ_CLT_ACCOUNT_TACTICAL|EDW_VW|PARTY_SEGMENT
Vistas|SQLAExport1079.txt|REPLACE VIEW|ARMVIEWS|RMJ_CLT_ACCOUNT_TACTICAL|EDW_VW|MARKET_SEGMENT
Vistas|SQLAExport1079.txt|REPLACE VIEW|ARMVIEWS|RMJ_CLT_ACCOUNT_TACTICAL|ARMWORK|RMU_BCA_IN_FDO_A
Vistas|SQLAExport108.txt|REPLACE VIEW|ARMVIEWS|RMU_UNI_INV_PROP_A|BCIMKT|RS_MOD_ASIGNACION_FINAL
Vistas|SQLAExport1080.txt|REPLACE VIEW|ARMVIEWS|VW_ODS_CON_ATM_HIST|ARMWORK|ODS_CON_ATM_HIST
Vistas|SQLAExport1081.txt|REPLACE VIEW|ARMVIEWS|XDS_MATRIZ_FONDOS_INVERSION_EMAIL|ARMINP|MATRIZ_FONDOS_INVERSION_V3
Vistas|SQLAExport1082.txt|REPLACE VIEW|ARMVIEWS|RMU_MASTER_EJE_TCR_CTRL_PLNT_A|ARMVIEWS|RMJ_CLT_PARTY
Vistas|SQLAExport1082.txt|REPLACE VIEW|ARMVIEWS|RMU_MASTER_EJE_TCR_CTRL_PLNT_A|ARMVIEWS|RMU_EJECUTIVOS_CTA_CTRL_PLANTA
Vistas|SQLAExport1082.txt|REPLACE VIEW|ARMVIEWS|RMU_MASTER_EJE_TCR_CTRL_PLNT_A|ARMVIEWS|RMU_TABLON_CAMPANA_TCR_A
Vistas|SQLAExport1083.txt|REPLACE VIEW|ARMVIEWS|RMA_NCLI_FONO_A|ARMVIEWS|RMU_FONOS_PLN_A
Vistas|SQLAExport1084.txt|REPLACE VIEW|ARMVIEWS|RMA_PAT_PAGO_DIRECTO_A|ARMVIEWS|RMA_EVT_CRM_NOPRI_D
Vistas|SQLAExport1085.txt|REPLACE VIEW|ARMVIEWS|RMU_COMM_EX_SEGMENTS_A|ARMCORE|CM_COMMUNICATION
Vistas|SQLAExport1085.txt|REPLACE VIEW|ARMVIEWS|RMU_COMM_EX_SEGMENTS_A|ARMCORE|SM_LOGICAL_SEGMENT
Vistas|SQLAExport1085.txt|REPLACE VIEW|ARMVIEWS|RMU_COMM_EX_SEGMENTS_A|ARMCORE|SM_SEGMENT
Vistas|SQLAExport1085.txt|REPLACE VIEW|ARMVIEWS|RMU_COMM_EX_SEGMENTS_A|ARMCORE|EX_SEGMENT
Vistas|SQLAExport1086.txt|REPLACE VIEW|ARMVIEWS|RMA_CMP_PLN_ANT_A|ARMVIEWS|RMU_TABLON_CMP_PLN_ANT_A
Vistas|SQLAExport1087.txt|REPLACE VIEW|ARMVIEWS|RMS_INVDAP_OFER_LIMITE_A|ARMWork|INVDAP_OFERTA_LIMITE_COMERCIAL
Vistas|SQLAExport1088.txt|REPLACE VIEW|ARMVIEWS|RMU_INF_ADIC_LEA_PYME_A_20180308|ARMVIEWS|RMJ_CLT_RUT
Vistas|SQLAExport1088.txt|REPLACE VIEW|ARMVIEWS|RMU_INF_ADIC_LEA_PYME_A_20180308|ARMVIEWS|RMU_MOD_PROP_PYME_M
Vistas|SQLAExport1088.txt|REPLACE VIEW|ARMVIEWS|RMU_INF_ADIC_LEA_PYME_A_20180308|ARMVIEWS|RMU_COT_LEA_M
Vistas|SQLAExport1088.txt|REPLACE VIEW|ARMVIEWS|RMU_INF_ADIC_LEA_PYME_A_20180308|ARMVIEWS|RMA_TABLON_COMER_PYME_A
Vistas|SQLAExport1088.txt|REPLACE VIEW|ARMVIEWS|RMU_INF_ADIC_LEA_PYME_A_20180308|ARMVIEWS|RMU_OFT_MULTI_LEA_M
Vistas|SQLAExport1089.txt|REPLACE VIEW|ARMVIEWS|RMU_ACT_ECO_A|EDW_VW|BCI_ACTIVIDAD_ECONOMICA_SII
Vistas|SQLAExport109.txt|REPLACE VIEW|ARMVIEWS|FT_RIESGO2|ARMINP|ODS_RIESGO2_HIST
Vistas|SQLAExport1090.txt|REPLACE VIEW|ARMVIEWS|RMU_SEGMENTO_NOVA_A|BCIMKT|CL_SEGMENTACION_NOVA
Vistas|SQLAExport1091.txt|REPLACE VIEW|ARMVIEWS|REP_RECEP_RIESGO_6M_AGG|ARMVIEWS|FT_RECEP_RIESGO_CON_6M_AGG
Vistas|SQLAExport1092.txt|REPLACE VIEW|ARMVIEWS|RMS_NCLI_COMPRA_TEL_A|ARMVIEWS|RMA_NCLI_TBL_A
Vistas|SQLAExport1092.txt|REPLACE VIEW|ARMVIEWS|RMS_NCLI_COMPRA_TEL_A|ARMVIEWS|RMA_NCLI_FONO_A
Vistas|SQLAExport1093.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_ATC_TELE_V3_A|ARMWORK|RMJ_CLT_ACCOUNT
Vistas|SQLAExport1093.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_ATC_TELE_V3_A|ARMVIEWS|RMU_LKG_EVT_CRM_D
Vistas|SQLAExport1093.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_ATC_TELE_V3_A|ARMVIEWS|RMA_BANCO_CLIENTE_A
Vistas|SQLAExport1093.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_ATC_TELE_V3_A|ARMVIEWS|RMA_CLT_RUT_A
Vistas|SQLAExport1093.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_ATC_TELE_V3_A|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport1093.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_ATC_TELE_V3_A|ARMVIEWS|RMS_TELEFONOS_A
Vistas|SQLAExport1093.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_ATC_TELE_V3_A|ARMVIEWS|RMS_CORREO_A
Vistas|SQLAExport1093.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_ATC_TELE_V3_A|ARMVIEWS|RMA_TABLON_ATC_ANT_A
Vistas|SQLAExport1093.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_ATC_TELE_V3_A|ARMVIEWS|RMA_DM_TCR_CTA_A
Vistas|SQLAExport1093.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_ATC_TELE_V3_A|ARMVIEWS|RMA_DM_TCR_TRJ_A
Vistas|SQLAExport1093.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_ATC_TELE_V3_A|ARMINP|RME_AVN_CUOTAS
Vistas|SQLAExport1094.txt|REPLACE VIEW|ARMVIEWS|RMA_TABLON_CAMPANA_M|ARMVIEWS|RMU_TABLON_CAMPANA_M
Vistas|SQLAExport1095.txt|CREATE VIEW|ARMVIEWS|VW_CONSOLIDADA_SUCURSAL|ARMCUST|D_CRM_NBA_CTY_TRM
Vistas|SQLAExport1095.txt|CREATE VIEW|ARMVIEWS|VW_CONSOLIDADA_SUCURSAL|ARMCUST|D_NBA_TRM1_CONSOLIDADA
Vistas|SQLAExport1096.txt|REPLACE VIEW|ARMVIEWS|REP_EJE_CON_LEAD|ARMVIEWS|FT_OFER_CON_SUC_EDW_ODS_AGG
Vistas|SQLAExport1097.txt|REPLACE VIEW|ARMVIEWS|RMU_BCI_JEN_DW_A|ARMWORK|BCI_JEN_DW_A
Vistas|SQLAExport1098.txt|CREATE VIEW|ARMVIEWS|RMU_CALIFICACION_SBIF_PYME_M|EDW_VW|BCI_IND_RIESGO_COM
Vistas|SQLAExport1098.txt|CREATE VIEW|ARMVIEWS|RMU_CALIFICACION_SBIF_PYME_M|Edm_DmEmpresa_Vw|Dme_Indicadores_Riesgo
